X,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,pickup,dropoff,distance_miles,zipcode
30363978,05:00.0,5.3,2009-03-16 10:05:00 UTC,-73.962457,40.769502,-73.958095,40.779465,1,"40.769502,-73.962457","40.779465,-73.958095",0.848793049,10021
11867196,04:00.0,14.5,2014-04-06 23:04:00 UTC,-73.95602,40.763687,-73.989885,40.720412,1,"40.763687,-73.95602","40.720412,-73.989885",4.453367335,10065
6427176,40:36.0,21,2015-06-06 13:40:36 UTC,-73.97249603,40.78580856,-73.98184967,40.72536469,1,"40.7858085632324,-73.9724960327148","40.7253646850586,-73.9818496704101",6.908404915,10024
4396766,48:00.0,20.1,2009-08-05 07:48:00 UTC,-73.996023,40.732842,-73.93594,40.803833,1,"40.732842,-73.996023","40.803833,-73.93594",7.715566094,10011
16800859,33:00.0,16.5,2014-11-03 06:33:00 UTC,-74.004848,40.707095,-73.975308,40.75493,1,"40.707095,-74.004848","40.75493,-73.975308",5.169808319,10038
23751803,40:10.0,5,2015-04-03 17:40:10 UTC,-73.94467163,40.77996826,-73.94580078,40.77288055,1,"40.7799682617188,-73.9446716308594","40.7728805541992,-73.94580078125",0.633177245,26193
55245113,25:34.0,8.1,2012-03-13 13:25:34 UTC,-73.98963,40.74716,-73.985676,40.762917,2,"40.74716,-73.98963","40.762917,-73.985676",1.393114213,10001
4473750,47:00.0,7.7,2012-06-20 07:47:00 UTC,-73.98093,40.782267,-73.97905,40.762497,1,"40.782267,-73.98093","40.762497,-73.97905",1.500611429,Unknown
1097444,32:44.0,8.5,2012-07-06 22:32:44 UTC,-73.977848,40.733932,-73.980832,40.72143,1,"40.733932,-73.977848","40.72143,-73.980832",1.081185874,10009
37972776,19:48.0,5.5,2013-01-03 22:19:48 UTC,-73.985657,40.760207,-73.991838,40.74653,4,"40.760207,-73.985657","40.74653,-73.991838",1.166935099,10036
15212303,26:07.0,6.1,2010-04-21 09:26:07 UTC,-73.945795,40.77383,-73.961211,40.774874,1,"40.77383,-73.945795","40.774874,-73.961211",1.083049988,Unknown
30831221,03:00.0,4.9,2009-01-08 21:03:00 UTC,-73.982147,40.768748,-73.98408,40.759385,3,"40.768748,-73.982147","40.759385,-73.98408",0.710848644,10023
29706289,15:00.0,13.5,2014-03-25 08:15:00 UTC,-73.97157,40.746622,-73.982185,40.769082,1,"40.746622,-73.97157","40.769082,-73.982185",2.683080808,10016
16116452,52:00.0,4,2013-10-26 20:52:00 UTC,-73.993818,40.735707,-73.999825,40.73269,1,"40.735707,-73.993818","40.73269,-73.999825",0.513873976,10003
41209414,21:00.0,7.3,2010-08-27 19:21:00 UTC,-73.992563,40.75375,-73.979243,40.764713,5,"40.75375,-73.992563","40.764713,-73.979243",1.210431082,10018
50521727,58:37.0,12.9,2011-09-21 20:58:37 UTC,-73.989269,40.75296,-73.955952,40.772177,1,"40.75296,-73.989269","40.772177,-73.955952",3.070816432,10018
11113745,03:59.0,6.9,2011-04-11 08:03:59 UTC,-73.970112,40.78911,-73.9543,40.787253,1,"40.78911,-73.970112","40.787253,-73.9543",1.145187107,10024
3545902,54:00.0,10.1,2009-03-20 11:54:00 UTC,-74.00039,40.732438,-73.97836,40.761165,5,"40.732438,-74.00039","40.761165,-73.97836",2.747703412,10011
30150799,33:48.0,22.9,2010-07-18 00:33:48 UTC,-74.00213,40.747505,-73.945391,40.664669,1,"40.747505,-74.00213","40.664669,-73.945391",11.12005886,10011
7745984,20:21.0,6.9,2011-04-29 23:20:21 UTC,-73.97502476,40.73305014,-73.99227012,40.72512147,1,"40.733050144653,-73.975024755858","40.725121466877,-73.992270117318",1.556534837,10010
34992546,29:00.0,8,2014-01-26 00:29:00 UTC,-73.963947,40.76811,-73.98249,40.748492,1,"40.76811,-73.963947","40.748492,-73.98249",1.854793009,10065
50581860,25:02.0,8.1,2011-10-11 12:25:02 UTC,-73.996978,40.752223,-73.980732,40.760966,1,"40.752223,-73.996978","40.760966,-73.980732",1.716848604,10001
25986623,09:55.0,52,2014-08-13 15:09:55 UTC,-73.776671,40.644966,-74.001624,40.719166,2,"40.644966,-73.776671","40.719166,-74.001624",20.55868727,11430
41984810,03:27.0,4.5,2015-06-12 13:03:27 UTC,-73.9686203,40.76761627,-73.96239471,40.77037048,1,"40.7676162719727,-73.968620300293","40.7703704833984,-73.9623947143555",0.519466317,10065
36519112,21:00.0,5.3,2010-01-05 14:21:00 UTC,-73.972265,40.754003,-73.978017,40.744782,1,"40.754003,-73.972265","40.744782,-73.978017",1.12033226,10017
35426940,53:00.0,5.5,2012-11-05 23:53:00 UTC,-73.980337,40.734412,-73.98789,40.732345,1,"40.734412,-73.980337","40.732345,-73.98789",0.595894973,10003
3892118,56:00.0,26.1,2012-02-05 07:56:00 UTC,-73.984275,40.769522,-73.894275,40.864265,1,"40.769522,-73.984275","40.864265,-73.894275",10.19856538,10023
47027161,30:57.0,4,2015-03-20 18:30:57 UTC,-73.98206329,40.77045822,-73.98194885,40.77619934,1,"40.7704582214355,-73.982063293457","40.7761993408203,-73.9819488525391",0.741295832,10023
49441723,49:00.0,9.5,2013-04-18 21:49:00 UTC,-73.981235,40.76384,-73.955745,40.779555,1,"40.76384,-73.981235","40.779555,-73.955745",2.279810904,10019
4834708,39:30.0,18.5,2014-04-19 04:39:30 UTC,-73.985392,40.758776,-73.904934,40.741369,1,"40.758776,-73.985392","40.741369,-73.904934",6.822655691,10036
65232,22:26.0,12.5,2009-07-23 16:22:26 UTC,-73.967739,40.766991,-73.984051,40.731836,1,"40.766991,-73.967739","40.731836,-73.984051",3.62197268,10065
15180648,51:42.0,43,2014-07-07 08:51:42 UTC,-73.789024,40.647414,-73.98197,40.668777,3,"40.647414,-73.789024","40.668777,-73.98197",27.17194087,11430
38273658,48:00.0,10,2012-09-14 23:48:00 UTC,-73.97717,40.747887,-73.983962,40.76967,1,"40.747887,-73.97717","40.76967,-73.983962",2.161750378,10016
4905056,47:57.0,5.3,2009-12-29 06:47:57 UTC,-73.973199,40.748503,-73.984977,40.732154,2,"40.748503,-73.973199","40.732154,-73.984977",1.28748111,10016
11015834,22:00.0,14.5,2013-06-21 14:22:00 UTC,-73.931787,40.759622,-73.871025,40.774017,6,"40.759622,-73.931787","40.774017,-73.871025",4.672089994,11106
14145464,36:00.0,8.5,2014-06-18 10:36:00 UTC,-74.005182,40.719097,-74.00368,40.741277,1,"40.719097,-74.005182","40.741277,-74.00368",1.859142607,10013
1987162,26:00.0,8,2013-01-25 22:26:00 UTC,-73.975052,40.758662,-73.958583,40.779072,1,"40.758662,-73.975052","40.779072,-73.958583",1.720576831,10022
6012932,11:00.0,12.9,2009-08-10 20:11:00 UTC,-73.99362,40.7215,-73.959815,40.763157,5,"40.7215,-73.99362","40.763157,-73.959815",6.259693391,10012
9821822,01:33.0,9.7,2012-05-10 04:01:33 UTC,-73.988486,40.721594,-73.977941,40.742047,1,"40.721594,-73.988486","40.742047,-73.977941",2.019456375,10002
47495577,36:38.0,18.5,2011-08-02 23:36:38 UTC,-73.98791,40.719233,-73.963405,40.641705,1,"40.719233,-73.98791","40.641705,-73.963405",9.342315875,10002
2343067,30:00.0,15.5,2013-05-18 18:30:00 UTC,-73.965155,40.75931,-73.981942,40.714407,1,"40.75931,-73.965155","40.714407,-73.981942",4.870928776,10022
31324496,04:00.0,13.3,2009-07-08 22:04:00 UTC,-73.998228,40.735545,-73.953983,40.784798,3,"40.735545,-73.998228","40.784798,-73.953983",6.152196174,10011
40230217,41:00.0,6,2012-12-31 00:41:00 UTC,-73.98967,40.747165,-73.983975,40.740635,6,"40.747165,-73.98967","40.740635,-73.983975",0.749995029,10001
51216625,33:47.0,10,2015-06-07 02:33:47 UTC,-73.98852539,40.73132324,-73.97764587,40.75425339,2,"40.7313232421875,-73.988525390625","40.7542533874512,-73.9776458740234",1.952969657,10003
21031182,16:00.0,47.83,2014-03-18 11:16:00 UTC,-73.885363,40.77311,-73.98406,40.761652,5,"40.77311,-73.885363","40.761652,-73.98406",8.915433866,11371
38819182,41:04.0,47.7,2012-05-31 17:41:04 UTC,-74.002805,40.760535,-73.872521,40.774518,1,"40.760535,-74.002805","40.774518,-73.872521",24.38633381,10019
6680540,02:00.0,11,2014-12-15 18:02:00 UTC,-73.991562,40.749962,-73.982662,40.764352,1,"40.749962,-73.991562","40.764352,-73.982662",1.642284061,10001
36331795,25:18.0,21,2012-12-15 14:25:18 UTC,-73.790031,40.646445,-73.833475,40.727657,1,"40.646445,-73.790031","40.727657,-73.833475",7.111593295,11430
1253488,02:32.0,6,2015-02-16 16:02:32 UTC,-73.99239349,40.74943161,-73.98594666,40.75262833,1,"40.7494316101074,-73.9923934936523","40.752628326416,-73.9859466552734",0.848171677,10001
52182184,39:12.0,14.1,2009-04-15 09:39:12 UTC,-73.977465,40.742737,-74.016267,40.710843,1,"40.742737,-73.977465","40.710843,-74.016267",5.36802573,10016
33776750,02:00.0,5.3,2009-01-12 20:02:00 UTC,-73.958813,40.775023,-73.958807,40.763865,5,"40.775023,-73.958813","40.763865,-73.958807",1.127167343,10075
45583885,51:54.0,4.5,2015-04-21 13:51:54 UTC,-73.97466278,40.75759888,-73.97038269,40.7544632,1,"40.7575988769531,-73.9746627807617","40.7544631958008,-73.9703826904297",0.493368727,10022
14936400,41:00.0,17.5,2013-01-08 12:41:00 UTC,-73.948518,40.782345,-73.99214,40.759027,6,"40.782345,-73.948518","40.759027,-73.99214",3.912774398,10128
123004,03:45.0,11.5,2014-12-27 11:03:45 UTC,-73.984844,40.779237,-73.966379,40.757844,1,"40.779237,-73.984844","40.757844,-73.966379",2.385444007,Unknown
13169919,35:00.0,7,2012-11-20 00:35:00 UTC,-73.98886,40.769115,-73.973625,40.789547,1,"40.769115,-73.98886","40.789547,-73.973625",1.626749781,10019
49654304,25:00.0,16.1,2010-03-17 23:25:00 UTC,-73.98408,40.761382,-73.892697,40.749307,1,"40.761382,-73.98408","40.749307,-73.892697",7.388103476,10019
24893907,27:00.0,10.5,2011-02-23 16:27:00 UTC,-73.963565,40.774315,-73.994002,40.766442,4,"40.774315,-73.963565","40.766442,-73.994002",2.872599022,10021
39945477,52:52.0,10.5,2013-01-16 09:52:52 UTC,-73.956837,40.770834,-73.977909,40.763057,1,"40.770834,-73.956837","40.763057,-73.977909",1.714984491,10021
31647575,35:55.0,7.7,2010-12-08 11:35:55 UTC,-73.983154,40.775031,-73.979464,40.791177,4,"40.775031,-73.983154","40.791177,-73.979464",1.391250099,Unknown
50994532,05:10.0,6.9,2010-04-23 00:05:10 UTC,-73.980877,40.763696,-73.999379,40.739334,1,"40.763696,-73.980877","40.739334,-73.999379",2.636477969,10019
46995279,37:59.0,9,2014-06-13 17:37:59 UTC,-73.971845,40.749098,-73.985636,40.761597,3,"40.749098,-73.971845","40.761597,-73.985636",1.582011055,10017
6813482,23:00.0,9.5,2014-02-05 22:23:00 UTC,-73.974232,40.762987,-73.95213,40.775647,1,"40.762987,-73.974232","40.775647,-73.95213",2.071030184,10019
27780816,06:00.0,16.5,2011-03-24 09:06:00 UTC,-73.988612,40.774278,-73.94269,40.841135,3,"40.774278,-73.988612","40.841135,-73.94269",6.163380856,10023
42873972,16:00.0,10.1,2010-11-20 00:16:00 UTC,-73.983345,40.749943,-73.949805,40.773165,1,"40.749943,-73.983345","40.773165,-73.949805",3.108098704,10016
22995302,31:49.0,14.1,2011-06-13 20:31:49 UTC,-73.974,40.764241,-74.007478,40.710589,2,"40.764241,-73.974","40.710589,-74.007478",6.762382685,10019
9332577,54:27.0,18.5,2014-08-31 01:54:27 UTC,-73.98576,40.747085,-73.965317,40.805861,1,"40.747085,-73.98576","40.805861,-73.965317",5.834675495,10001
29859763,27:01.0,9.3,2010-08-06 18:27:01 UTC,-73.985928,40.740717,-73.960234,40.770401,1,"40.740717,-73.985928","40.770401,-73.960234",2.636477969,10010
32108711,05:00.0,4.9,2011-06-02 22:05:00 UTC,-73.994108,40.732818,-73.98881,40.738365,6,"40.732818,-73.994108","40.738365,-73.98881",0.992951165,10003
12509356,30:00.0,11.5,2013-08-17 00:30:00 UTC,-73.961123,40.770925,-73.991417,40.750337,2,"40.770925,-73.961123","40.750337,-73.991417",2.697372346,Unknown
8044963,20:00.0,8,2013-12-16 22:20:00 UTC,-73.985975,40.743502,-73.980277,40.762492,1,"40.743502,-73.985975","40.762492,-73.980277",1.648497773,10016
10119968,19:00.0,5.3,2009-02-01 21:19:00 UTC,-73.96033,40.772925,-73.968837,40.758422,5,"40.772925,-73.96033","40.758422,-73.968837",1.399949296,10021
15537242,58:00.0,3.7,2009-12-16 09:58:00 UTC,-73.977667,40.75403,-73.975707,40.757862,1,"40.75403,-73.977667","40.757862,-73.975707",0.65678935,10017
49149537,59:12.0,7,2013-10-16 19:59:12 UTC,-73.983633,40.742309,-74.001182,40.739165,1,"40.742309,-73.983633","40.739165,-74.001182",1.334705321,10016
40116319,21:07.0,17.7,2009-02-01 20:21:07 UTC,-73.993274,40.734161,-73.973452,40.691278,2,"40.734161,-73.993274","40.691278,-73.973452",3.904075201,10003
6107437,45:00.0,7.3,2011-05-06 08:45:00 UTC,-73.990563,40.746655,-73.995087,40.763557,1,"40.746655,-73.990563","40.763557,-73.995087",1.669003022,10001
28910866,24:00.0,9.5,2014-06-28 20:24:00 UTC,-73.963893,40.765397,-73.982025,40.771547,1,"40.765397,-73.963893","40.771547,-73.982025",1.263869005,10065
18678164,01:16.0,4.5,2011-02-16 09:01:16 UTC,-73.966222,40.758958,-73.97325,40.749691,1,"40.758958,-73.966222","40.749691,-73.97325",0.821452716,Unknown
14689674,12:00.0,5.3,2012-08-14 15:12:00 UTC,-73.99992,40.762752,-73.986412,40.762405,1,"40.762752,-73.99992","40.762405,-73.986412",0.940134614,10036
5063209,20:35.0,6.5,2012-06-08 23:20:35 UTC,-73.991382,40.729861,-74.006404,40.73899,4,"40.729861,-73.991382","40.73899,-74.006404",1.198003659,10003
17062483,01:22.0,8.1,2011-05-28 19:01:22 UTC,-73.99136,40.750224,-73.985467,40.7578,2,"40.750224,-73.99136","40.7578,-73.985467",1.019048755,10001
16157372,22:00.0,6.5,2010-02-19 09:22:00 UTC,-73.96924,40.785037,-73.969678,40.767582,5,"40.785037,-73.96924","40.767582,-73.969678",1.563991291,10024
33513748,47:29.0,6.1,2009-08-28 16:47:29 UTC,-73.979642,40.739455,-73.977927,40.725487,1,"40.739455,-73.979642","40.725487,-73.977927",1.353967828,10010
28694745,07:00.0,8.5,2010-02-26 13:07:00 UTC,-73.999332,40.754385,-73.975532,40.751248,1,"40.754385,-73.999332","40.751248,-73.975532",1.607487274,10001
6244132,45:00.0,7.3,2011-11-17 22:45:00 UTC,-73.97202,40.749887,-73.996952,40.75268,1,"40.749887,-73.97202","40.75268,-73.996952",1.690751014,10017
19114368,00:00.0,3.7,2010-08-06 20:00:00 UTC,-73.989703,40.76254,-73.99537,40.760853,5,"40.76254,-73.989703","40.760853,-73.99537",0.472863477,10019
20650968,47:12.0,91.5,2014-01-29 12:47:12 UTC,-73.970675,40.758536,-74.177266,40.695157,1,"40.758536,-73.970675","40.695157,-74.177266",18.10799928,Unknown
21409001,33:55.0,24.5,2015-03-18 09:33:55 UTC,-73.99160004,40.75481415,-74.00386047,40.70787048,2,"40.7548141479492,-73.9916000366211","40.7078704833984,-74.0038604736328",5.513426589,10018
36352801,01:00.0,4.5,2013-12-22 01:01:00 UTC,-73.983148,40.751262,-73.992517,40.751792,1,"40.751262,-73.983148","40.751792,-73.992517",0.704634932,10018
2494284,03:55.0,13.7,2010-09-03 14:03:55 UTC,-73.983765,40.755385,-73.980886,40.78479,1,"40.755385,-73.983765","40.78479,-73.980886",2.94964905,10036
49020862,37:00.0,18.1,2011-02-22 08:37:00 UTC,-74.00715,40.707917,-73.971945,40.760492,1,"40.707917,-74.00715","40.760492,-73.971945",5.737120218,10038
25587174,20:00.0,16.1,2010-12-15 01:20:00 UTC,-74.00621,40.734275,-73.965715,40.805285,1,"40.734275,-74.00621","40.805285,-73.965715",6.073903404,10014
1106264,06:20.0,7.3,2012-08-24 23:06:20 UTC,-73.976029,40.744666,-73.994004,40.732108,1,"40.744666,-73.976029","40.732108,-73.994004",1.627371152,10016
47080542,57:00.0,12.5,2014-11-13 14:57:00 UTC,-73.971157,40.762567,-73.97163,40.782057,5,"40.762567,-73.971157","40.782057,-73.97163",1.996465641,Unknown
45986809,39:15.0,5,2014-05-23 16:39:15 UTC,-73.941206,40.799249,-73.95173,40.79342,2,"40.799249,-73.941206","40.79342,-73.95173",0.907823312,10035
41727150,26:00.0,8,2013-01-16 18:26:00 UTC,-73.962332,40.767898,-73.98187,40.771387,1,"40.767898,-73.962332","40.771387,-73.98187",1.327870238,10021
38658366,49:00.0,8.1,2012-05-29 08:49:00 UTC,-73.95967,40.76028,-73.972652,40.758572,1,"40.76028,-73.95967","40.758572,-73.972652",1.115982661,10065
16374755,46:36.0,5.5,2015-03-13 06:46:36 UTC,-73.97698212,40.75605011,-73.97853851,40.76480103,5,"40.7560501098633,-73.9769821166992","40.7648010253906,-73.9785385131836",0.861220472,10017
17672811,16:18.0,8.5,2013-11-19 18:16:18 UTC,-73.984622,40.742648,-73.974865,40.729721,1,"40.742648,-73.984622","40.729721,-73.974865",1.360802911,10010
30811824,32:41.0,10.5,2014-03-15 12:32:41 UTC,-74.002955,40.733468,-73.984137,40.748225,2,"40.733468,-74.002955","40.748225,-73.984137",2.048660821,10014
22940470,41:27.0,7,2015-04-07 20:41:27 UTC,-73.98078918,40.78254318,-73.97296143,40.79850388,2,"40.782543182373,-73.9807891845703","40.7985038757324,-73.9729614257812",1.421075917,Unknown
30689731,16:00.0,4,2013-06-27 07:16:00 UTC,-73.990278,40.771212,-73.994535,40.764155,1,"40.771212,-73.990278","40.764155,-73.994535",0.636284101,10019
16909990,44:00.0,8,2014-01-22 14:44:00 UTC,-73.972912,40.759267,-73.95953,40.77191,2,"40.759267,-73.972912","40.77191,-73.95953",1.470785612,10022
27014308,14:00.0,12.5,2013-07-13 16:14:00 UTC,-73.986825,40.747647,-73.992037,40.768262,1,"40.747647,-73.986825","40.768262,-73.992037",2.842151833,10001
24770127,13:00.0,10.1,2010-08-12 12:13:00 UTC,-73.97502,40.718287,-74.013138,40.71569,5,"40.718287,-73.97502","40.71569,-74.013138",3.62756502,Unknown
39018780,26:26.0,4.5,2013-11-07 13:26:26 UTC,-73.972913,40.746847,-73.965687,40.75472,1,"40.746847,-73.972913","40.75472,-73.965687",0.738188976,10016
28761982,05:37.0,15.5,2012-10-05 07:05:37 UTC,-74.016004,40.715295,-73.981995,40.758583,1,"40.715295,-74.016004","40.758583,-73.981995",4.757839219,10282
33423841,56:00.0,80.25,2013-04-21 07:56:00 UTC,-73.97945,40.761777,-74.17808,40.689882,4,"40.761777,-73.97945","40.689882,-74.17808",17.07900859,10019
48320351,02:00.0,11.3,2009-04-16 11:02:00 UTC,-73.950332,40.78387,-73.973155,40.74366,1,"40.78387,-73.950332","40.74366,-73.973155",4.765295673,10128
53652786,45:12.0,6.5,2011-11-20 11:45:12 UTC,-73.976955,40.779954,-73.970442,40.762013,1,"40.779954,-73.976955","40.762013,-73.970442",1.900153106,10023
47599293,42:10.0,9.3,2012-08-07 20:42:10 UTC,-73.986058,40.762195,-73.961088,40.796636,1,"40.762195,-73.986058","40.796636,-73.961088",3.068952318,10019
2868803,20:08.0,9,2014-07-18 21:20:08 UTC,-74.008282,40.737462,-73.992832,40.76318,1,"40.737462,-74.008282","40.76318,-73.992832",2.176041915,10014
37464335,31:00.0,4.1,2010-04-03 16:31:00 UTC,-73.959117,40.763247,-73.964205,40.768248,1,"40.763247,-73.959117","40.768248,-73.964205",0.858734988,10065
17316696,04:46.0,12,2013-01-02 00:04:46 UTC,-73.985568,40.738398,-73.960279,40.770374,1,"40.738398,-73.985568","40.770374,-73.960279",2.878191362,10010
24449427,26:30.0,9,2015-04-11 12:26:30 UTC,-73.98394012,40.76524734,-73.98480988,40.74818039,2,"40.7652473449707,-73.9839401245117","40.7481803894043,-73.9848098754883",1.926250696,10019
35220256,42:00.0,39.83,2014-06-13 06:42:00 UTC,-73.985399,40.760632,-73.865372,40.77072,2,"40.760632,-73.985399","40.77072,-73.865372",10.47010459,10019
20362010,53:53.0,4.5,2013-07-23 12:53:53 UTC,-73.987837,40.724726,-73.994002,40.720787,1,"40.724726,-73.987837","40.720787,-73.994002",0.64622604,10003
34821579,55:33.0,6.5,2012-03-16 02:55:33 UTC,-74.004989,40.74083,-73.989687,40.743995,3,"40.74083,-74.004989","40.743995,-73.989687",1.293694822,10014
48394873,17:00.0,3.5,2013-09-28 18:17:00 UTC,-74.003135,40.747385,-73.998825,40.745562,3,"40.747385,-74.003135","40.745562,-73.998825",0.258490416,10011
31387562,09:50.0,3.3,2010-08-17 13:09:50 UTC,-73.982101,40.774658,-73.982822,40.777005,1,"40.774658,-73.982101","40.777005,-73.982822",0.196974668,10023
21446442,16:19.0,6.5,2015-06-30 08:16:19 UTC,-73.97503662,40.75505066,-73.97489929,40.76343536,1,"40.7550506591797,-73.9750366210938","40.7634353637695,-73.9748992919922",0.771743021,10167
11504792,31:53.0,18.5,2015-06-06 20:31:53 UTC,-73.92759705,40.76432037,-73.95677948,40.71720886,1,"40.7643203735352,-73.9275970458984","40.7172088623047,-73.9567794799805",4.497484689,11106
17152109,26:52.0,57.33,2014-07-21 20:26:52 UTC,-73.789545,40.643171,-73.983422,40.757103,2,"40.643171,-73.789545","40.757103,-73.983422",18.16578681,11430
8052073,35:15.0,4.1,2010-07-26 15:35:15 UTC,-73.991457,40.749812,-73.998581,40.739953,1,"40.749812,-73.991457","40.739953,-73.998581",0.77671399,10001
13228859,23:00.0,7.5,2014-05-29 08:23:00 UTC,-73.98465,40.736807,-73.975108,40.750365,1,"40.736807,-73.98465","40.750365,-73.975108",1.414862205,10003
45333750,40:00.0,6,2014-07-05 23:40:00 UTC,-73.981915,40.758302,-73.987308,40.768587,1,"40.758302,-73.981915","40.768587,-73.987308",1.086778215,10036
45401228,10:13.0,9.5,2013-03-17 11:10:13 UTC,-73.969717,40.793804,-73.939675,40.805463,1,"40.793804,-73.969717","40.805463,-73.939675",2.489834367,10025
51566912,31:11.0,17,2012-12-03 22:31:11 UTC,-73.978256,40.748577,-73.977953,40.748662,1,"40.748577,-73.978256","40.748662,-73.977953",0.269675097,10016
48483045,54:48.0,4.9,2011-11-19 20:54:48 UTC,-73.988707,40.748581,-73.985291,40.757905,1,"40.748581,-73.988707","40.757905,-73.985291",0.803432952,10001
49994568,14:00.0,16,2014-09-12 08:14:00 UTC,-73.951603,40.769417,-73.987643,40.754882,1,"40.769417,-73.951603","40.754882,-73.987643",3.468493995,10021
49166448,52:00.0,8.5,2010-04-06 14:52:00 UTC,-73.955588,40.779585,-73.982302,40.770663,1,"40.779585,-73.955588","40.770663,-73.982302",2.169206832,10028
36083324,08:01.0,4.5,2012-09-01 21:08:01 UTC,-73.983015,40.75695,-73.975038,40.765349,1,"40.75695,-73.983015","40.765349,-73.975038",1.40740575,Unknown
24287351,46:00.0,5.7,2010-11-18 19:46:00 UTC,-73.96721,40.770788,-73.957037,40.776698,5,"40.770788,-73.96721","40.776698,-73.957037",0.884832578,10021
49295273,05:53.0,8.9,2012-04-07 15:05:53 UTC,-73.986589,40.730138,-73.985456,40.753059,1,"40.730138,-73.986589","40.753059,-73.985456",2.273597192,10003
8038930,51:00.0,8.5,2013-11-23 19:51:00 UTC,-73.952933,40.783275,-73.97077,40.785747,1,"40.783275,-73.952933","40.785747,-73.97077",1.282510141,10128
54634349,50:47.0,36.33,2014-06-23 06:50:47 UTC,-73.978386,40.783236,-73.871869,40.774246,1,"40.783236,-73.978386","40.774246,-73.871869",14.68424401,10024
4772798,12:00.0,8.1,2011-02-12 14:12:00 UTC,-73.979647,40.783795,-73.953938,40.779693,1,"40.783795,-73.979647","40.779693,-73.953938",1.95980474,10024
4471608,54:00.0,9.5,2014-08-11 19:54:00 UTC,-73.98593,40.762457,-73.976335,40.788932,1,"40.762457,-73.98593","40.788932,-73.976335",2.087185835,10019
14676501,00:31.0,5.5,2015-06-06 13:00:31 UTC,-73.97773743,40.78553009,-73.96787262,40.79296112,1,"40.785530090332,-73.9777374267578","40.7929611206055,-73.9678726196289",0.909687425,10024
21212424,50:42.0,12.5,2013-09-23 07:50:42 UTC,-73.957322,40.80192,-73.960611,40.779895,1,"40.80192,-73.957322","40.779895,-73.960611",1.987145073,10026
17107349,51:00.0,5.3,2011-02-01 08:51:00 UTC,-73.960008,40.762175,-73.949783,40.77224,1,"40.762175,-73.960008","40.77224,-73.949783",1.002893104,10065
6666513,29:00.0,4.5,2010-06-29 15:29:00 UTC,-73.963925,40.808208,-73.971652,40.797453,1,"40.808208,-73.963925","40.797453,-73.971652",0.846928935,10027
14692630,00:57.0,3.3,2011-07-16 14:00:57 UTC,-73.980076,40.760195,-73.985143,40.762837,3,"40.760195,-73.980076","40.762837,-73.985143",0.337404557,10020
14303634,02:32.0,2.5,2009-07-17 08:02:32 UTC,-73.953634,40.784856,-74.011458,40.702466,1,"40.784856,-73.953634","40.702466,-74.011458",8.036193629,10128
53537590,51:00.0,15.3,2009-05-19 07:51:00 UTC,-73.99242,40.694275,-73.979353,40.734842,1,"40.694275,-73.99242","40.734842,-73.979353",5.203362364,11201
23688059,42:24.0,8,2013-05-05 19:42:24 UTC,-74.001511,40.735917,-73.981864,40.732227,1,"40.735917,-74.001511","40.732227,-73.981864",1.445309393,10014
44422468,12:00.0,11,2014-08-03 17:12:00 UTC,-73.981347,40.76483,-74.005512,40.727072,1,"40.76483,-73.981347","40.727072,-74.005512",3.086972083,10019
50980101,33:00.0,8.5,2013-01-03 19:33:00 UTC,-73.99168,40.746767,-73.994607,40.727857,1,"40.746767,-73.99168","40.727857,-73.994607",1.686401416,10001
43651132,49:00.0,6.5,2012-08-10 17:49:00 UTC,-74.006339,40.744064,-73.988435,40.769224,1,"40.744064,-74.006339","40.769224,-73.988435",2.008893065,10011
10879571,06:00.0,4.5,2014-06-13 22:06:00 UTC,-73.98678,40.73718,-73.99136,40.73194,1,"40.73718,-73.98678","40.73194,-73.99136",0.531893741,10003
20044975,36:47.0,19.7,2011-10-26 20:36:47 UTC,-73.967733,40.765661,-73.989602,40.713304,2,"40.765661,-73.967733","40.713304,-73.989602",5.47738706,10065
34106172,16:22.0,5.3,2012-05-08 22:16:22 UTC,-73.980804,40.765378,-73.991513,40.749985,1,"40.765378,-73.980804","40.749985,-73.991513",1.890211167,10106
35205827,26:00.0,11.3,2009-06-08 14:26:00 UTC,-74.005998,40.739937,-73.984163,40.766642,1,"40.739937,-74.005998","40.766642,-73.984163",2.605409409,10014
3676376,50:14.0,22.5,2012-08-26 15:50:14 UTC,-73.955894,40.784215,-74.011168,40.728857,1,"40.784215,-73.955894","40.728857,-74.011168",7.30173288,10128
55414186,50:00.0,49.8,2012-08-07 15:50:00 UTC,-73.778592,40.646675,-73.979372,40.76124,1,"40.646675,-73.778592","40.76124,-73.979372",18.17324326,11430
14993627,57:00.0,7.3,2010-09-01 23:57:00 UTC,-73.978705,40.741055,-73.985549,40.746579,1,"40.741055,-73.978705","40.746579,-73.985549",0.751859143,10016
1390532,18:53.0,18,2014-06-17 23:18:53 UTC,-73.982878,40.766238,-73.945937,40.835309,1,"40.766238,-73.982878","40.835309,-73.945937",6.002445717,10107
50352101,58:00.0,13,2013-07-21 05:58:00 UTC,-73.954352,40.76423,-73.923437,40.738937,1,"40.76423,-73.954352","40.738937,-73.923437",3.666090034,10065
